CREST,0,0,0,0,0,0,0,0,0,0,0,0
CRICK,0,0,0,0,0,0,0,0,0,0,0,0
CRIED,0,0,0,0,0,0,0,0,0,0,0,0
CRIER,0,0,0,0,0,0,0,0,0,0,0,0
CRIME,0,0,0,0,0,0,0,0,0,0,0,0
CRIMP,0,0,0,0,0,0,0,0,0,0,0,0
CRISP,0,0,0,0,0,0,0,0,0,0,0,0
CROAK,0,0,0,0,0,0,0,0,0,0,0,0
CROCK,0,0,0,0,0,0,0,0,0,0,0,0
CRONE,0,0,0,0,0,0,0,0,0,0,0,0
CRONY,0,0,0,0,0,0,0,0,0,0,0,0
CROOK,0,0,0,0,0,0,0,0,0,0,0,0
CROSS,0,0,0,0,0,0,0,0,0,0,0,0
CROUP,0,0,0,0,0,0,0,0,0,0,0,0
CROWD,0,0,0,0,0,0,0,0,0,0,0,0
CROWN,0,0,0,0,0,0,0,0,0,0,0,0
CRUDE,0,0,0,0,0,0,0,0,0,0,0,0
CRUEL,0,0,0,0,0,0,0,0,0,0,0,0
CRUMB,0,0,0,0,0,0,0,0,0,0,0,0
CRUMP,0,0,0,0,0,0,0,0,0,0,0,0
CRUSH,0,0,0,0,0,0,0,0,0,0,0,0
CRUST,0,0,0,0,0,0,0,0,0,0,0,0
CRYPT,0,0,0,0,0,0,0,0,0,0,0,0
CUBIC,0,0,0,0,0,0,0,0,0,0,0,0
CUMIN,0,0,0,0,0,0,0,0,0,0,0,0
CURIO,0,0,0,0,0,0,0,0,0,0,0,0
CURLY,0,0,0,0,0,0,0,0,0,0,0,0
CURRY,0,0,0,0,0,0,0,0,0,0,0,0
CURSE,0,0,0,0,0,0,0,0,0,0,0,0
CURVE,0,0,0,0,0,0,0,0,0,0,0,0
CURVY,0,0,0,0,0,0,0,0,0,0,0,0
CUTIE,0,0,0,0,0,0,0,0,0,0,0,0
CYBER,0,0,0,0,0,0,0,0,0,0,0,0
CYCLE,0,0,0,0,0,0,0,0,0,0,0,0
CYNIC,0,0,0,0,0,0,0,0,0,0,0,0
DADDY,0,0,0,0,0,0,0,0,0,0,0,0
DAILY,0,0,0,0,0,0,0,0,0,0,0,0
DAIRY,0,0,0,0,0,0,0,0,0,0,0,0
DAISY,0,0,0,0,0,0,0,0,0,0,0,0
DALLY,0,0,0,0,0,0,0,0,0,0,0,0
DANCE,0,0,0,0,0,0,0,0,0,0,0,0
DANDY,0,0,0,0,0,0,0,0,0,0,0,0
DATUM,0,0,0,0,0,0,0,0,0,0,0,0
DAUNT,0,0,0,0,0,0,0,0,0,0,0,0
DEALT,0,0,0,0,0,0,0,0,0,0,0,0
DEATH,0,0,0,0,0,0,0,0,0,0,0,0
DEBAR,0,0,0,0,0,0,0,0,0,0,0,0
DEBIT,0,0,0,0,0,0,0,0,0,0,0,0
DEBUG,0,0,0,0,0,0,0,0,0,0,0,0
DEBUT,0,0,0,0,0,0,0,0,0,0,0,0
DECAL,0,0,0,0,0,0,0,0,0,0,0,0
DECAY,0,0,0,0,0,0,0,0,0,0,0,0
DECOR,0,0,0,0,0,0,0,0,0,0,0,0
DECOY,0,0,0,0,0,0,0,0,0,0,0,0
DECRY,0,0,0,0,0,0,0,0,0,0,0,0
DEFER,0,0,0,0,0,0,0,0,0,0,0,0
DEIGN,0,0,0,0,0,0,0,0,0,0,0,0
DEITY,0,0,0,0,0,0,0,0,0,0,0,0
DELAY,0,0,0,0,0,0,0,0,0,0,0,0
DELTA,0,0,0,0,0,0,0,0,0,0,0,0
DELVE,0,0,0,0,0,0,0,0,0,0,0,0
DEMON,0,0,0,0,0,0,0,0,0,0,0,0
DEMUR,0,0,0,0,0,0,0,0,0,0,0,0
DENIM,0,0,0,0,0,0,0,0,0,0,0,0
DENSE,0,0,0,0,0,0,0,0,0,0,0,0
DEPOT,0,0,0,0,0,0,0,0,0,0,0,0
DEPTH,0,0,0,0,0,0,0,0,0,0,0,0
DERBY,0,0,0,0,0,0,0,0,0,0,0,0
DETER,0,0,0,0,0,0,0,0,0,0,0,0
DETOX,0,0,0,0,0,0,0,0,0,0,0,0
DEUCE,0,0,0,0,0,0,0,0,0,0,0,0
DEVIL,0,0,0,0,0,0,0,0,0,0,0,0
DIARY,0,0,0,0,0,0,0,0,0,0,0,0
DICEY,0,0,0,0,0,0,0,0,0,0,0,0
DIGIT,0,0,0,0,0,0,0,0,0,0,0,0
DILLY,0,0,0,0,0,0,0,0,0,0,0,0
DIMLY,0,0,0,0,0,0,0,0,0,0,0,0
DINER,0,0,0,0,0,0,0,0,0,0,0,0
DINGO,0,0,0,0,0,0,0,0,0,0,0,0
DINGY,0,0,0,0,0,0,0,0,0,0,0,0
DIODE,0,0,0,0,0,0,0,0,0,0,0,0
DIRGE,0,0,0,0,0,0,0,0,0,0,0,0
DIRTY,0,0,0,0,0,0,0,0,0,0,0,0
DISCO,0,0,0,0,0,0,0,0,0,0,0,0
DITCH,0,0,0,0,0,0,0,0,0,0,0,0
DITTO,0,0,0,0,0,0,0,0,0,0,0,0
DITTY,0,0,0,0,0,0,0,0,0,0,0,0
DIVER,0,0,0,0,0,0,0,0,0,0,0,0
DIZZY,0,0,0,0,0,0,0,0,0,0,0,0
DODGE,0,0,0,0,0,0,0,0,0,0,0,0
DODGY,0,0,0,0,0,0,0,0,0,0,0,0
DOGMA,0,0,0,0,0,0,0,0,0,0,0,0
DOING,0,0,0,0,0,0,0,0,0,0,0,0
DOLLY,0,0,0,0,0,0,0,0,0,0,0,0
DONOR,0,0,0,0,0,0,0,0,0,0,0,0
DONUT,0,0,0,0,0,0,0,0,0,0,0,0
DOPEY,0,0,0,0,0,0,0,0,0,0,0,0
DOUBT,0,0,0,0,0,0,0,0,0,0,0,0
DOUGH,0,0,0,0,0,0,0,0,0,0,0,0
DOWDY,0,0,0,0,0,0,0,0,0,0,0,0
DOWEL,0,0,0,0,0,0,0,0,0,0,0,0
DOWNY,0,0,0,0,0,0,0,0,0,0,0,0
DOWRY,0,0,0,0,0,0,0,0,0,0,0,0
DOZEN,0,0,0,0,0,0,0,0,0,0,0,0
DRAFT,0,0,0,0,0,0,0,0,0,0,0,0
DRAIN,0,0,0,0,0,0,0,0,0,0,0,0
DRAKE,0,0,0,0,0,0,0,0,0,0,0,0
DRAMA,0,0,0,0,0,0,0,0,0,0,0,0
DRANK,0,0,0,0,0,0,0,0,0,0,0,0
DRAPE,0,0,0,0,0,0,0,0,0,0,0,0
DRAWL,0,0,0,0,0,0,0,0,0,0,0,0
DRAWN,0,0,0,0,0,0,0,0,0,0,0,0
DREAD,0,0,0,0,0,0,0,0,0,0,0,0
DREAM,0,0,0,0,0,0,0,0,0,0,0,0
DRESS,0,0,0,0,0,0,0,0,0,0,0,0
DRIED,0,0,0,0,0,0,0,0,0,0,0,0
DRIER,0,0,0,0,0,0,0,0,0,0,0,0
DRIFT,0,0,0,0,0,0,0,0,0,0,0,0
DRILL,0,0,0,0,0,0,0,0,0,0,0,0
DRINK,0,0,0,0,0,0,0,0,0,0,0,0
DRIVE,0,0,0,0,0,0,0,0,0,0,0,0
DROIT,0,0,0,0,0,0,0,0,0,0,0,0
DROLL,0,0,0,0,0,0,0,0,0,0,0,0
DRONE,0,0,0,0,0,0,0,0,0,0,0,0
DROOL,0,0,0,0,0,0,0,0,0,0,0,0
DROOP,0,0,0,0,0,0,0,0,0,0,0,0
DROSS,0,0,0,0,0,0,0,0,0,0,0,0
DROVE,0,0,0,0,0,0,0,0,0,0,0,0
DROWN,0,0,0,0,0,0,0,0,0,0,0,0
DRUID,0,0,0,0,0,0,0,0,0,0,0,0
DRUNK,0,0,0,0,0,0,0,0,0,0,0,0
DRYER,0,0,0,0,0,0,0,0,0,0,0,0
DRYLY,0,0,0,0,0,0,0,0,0,0,0,0
DUCHY,0,0,0,0,0,0,0,0,0,0,0,0
DULLY,0,0,0,0,0,0,0,0,0,0,0,0
DUMMY,0,0,0,0,0,0,0,0,0,0,0,0
DUMPY,0,0,0,0,0,0,0,0,0,0,0,0
DUNCE,0,0,0,0,0,0,0,0,0,0,0,0
DUSKY,0,0,0,0,0,0,0,0,0,0,0,0
DUSTY,0,0,0,0,0,0,0,0,0,0,0,0
DUTCH,0,0,0,0,0,0,0,0,0,0,0,0
DUVET,0,0,0,0,0,0,0,0,0,0,0,0
DWARF,0,0,0,0,0,0,0,0,0,0,0,0
DWELL,0,0,0,0,0,0,0,0,0,0,0,0
DWELT,0,0,0,0,0,0,0,0,0,0,0,0
DYING,0,0,0,0,0,0,0,0,0,0,0,0
EAGER,0,0,0,0,0,0,0,0,0,0,0,0
EAGLE,0,0,0,0,0,0,0,0,0,0,0,0
EARLY,0,0,0,0,0,0,0,0,0,0,0,0
EARTH,0,0,0,0,0,0,0,0,0,0,0,0
EASEL,0,0,0,0,0,0,0,0,0,0,0,0
EATEN,0,0,0,0,0,0,0,0,0,0,0,0
EATER,0,0,0,0,0,0,0,0,0,0,0,0
EBONY,0,0,0,0,0,0,0,0,0,0,0,0
ECLAT,0,0,0,0,0,0,0,0,0,0,0,0
EDICT,0,0,0,0,0,0,0,0,0,0,0,0
EDIFY,0,0,0,0,0,0,0,0,0,0,0,0
EERIE,0,0,0,0,0,0,0,0,0,0,0,0
EGRET,0,0,0,0,0,0,0,0,0,0,0,0
EIGHT,0,0,0,0,0,0,0,0,0,0,0,0
EJECT,0,0,0,0,0,0,0,0,0,0,0,0
EKING,0,0,0,0,0,0,0,0,0,0,0,0
ELATE,0,0,0,0,0,0,0,0,0,0,0,0
ELBOW,0,0,0,0,0,0,0,0,0,0,0,0
ELDER,0,0,0,0,0,0,0,0,0,0,0,0
ELECT,0,0,0,0,0,0,0,0,0,0,0,0
ELEGY,0,0,0,0,0,0,0,0,0,0,0,0
ELFIN,0,0,0,0,0,0,0,0,0,0,0,0
ELIDE,0,0,0,0,0,0,0,0,0,0,0,0
ELITE,0,0,0,0,0,0,0,0,0,0,0,0
ELOPE,0,0,0,0,0,0,0,0,0,0,0,0
ELUDE,0,0,0,0,0,0,0,0,0,0,0,0
EMAIL,0,0,0,0,0,0,0,0,0,0,0,0
EMBED,0,0,0,0,0,0,0,0,0,0,0,0
EMBER,0,0,0,0,0,0,0,0,0,0,0,0
EMCEE,0,0,0,0,0,0,0,0,0,0,0,0
EMPTY,0,0,0,0,0,0,0,0,0,0,0,0
ENACT,0,0,0,0,0,0,0,0,0,0,0,0
ENDOW,0,0,0,0,0,0,0,0,0,0,0,0
ENEMA,0,0,0,0,0,0,0,0,0,0,0,0
ENEMY,0,0,0,0,0,0,0,0,0,0,0,0
ENJOY,0,0,0,0,0,0,0,0,0,0,0,0
ENNUI,0,0,0,0,0,0,0,0,0,0,0,0
ENSUE,0,0,0,0,0,0,0,0,0,0,0,0
ENTER,0,0,0,0,0,0,0,0,0,0,0,0
ENTRY,0,0,0,0,0,0,0,0,0,0,0,0
ENVOY,0,0,0,0,0,0,0,0,0,0,0,0
EPOCH,0,0,0,0,0,0,0,0,0,0,0,0
EPOXY,0,0,0,0,0,0,0,0,0,0,0,0
EQUAL,0,0,0,0,0,0,0,0,0,0,0,0
EQUIP,0,0,0,0,0,0,0,0,0,0,0,0
ERASE,0,0,0,0,0,0,0,0,0,0,0,0
ERECT,0,0,0,0,0,0,0,0,0,0,0,0
ERODE,0,0,0,0,0,0,0,0,0,0,0,0
ERROR,0,0,0,0,0,0,0,0,0,0,0,0
ERUPT,0,0,0,0,0,0,0,0,0,0,0,0
ESSAY,0,0,0,0,0,0,0,0,0,0,0,0
ESTER,0,0,0,0,0,0,0,0,0,0,0,0
ETHER,0,0,0,0,0,0,0,0,0,0,0,0
ETHIC,0,0,0,0,0,0,0,0,0,0,0,0
ETHOS,0,0,0,0,0,0,0,0,0,0,0,0
ETUDE,0,0,0,0,0,0,0,0,0,0,0,0
EVADE,0,0,0,0,0,0,0,0,0,0,0,0
EVENT,0,0,0,0,0,0,0,0,0,0,0,0
EVERY,0,0,0,0,0,0,0,0,0,0,0,0
EVICT,0,0,0,0,0,0,0,0,0,0,0,0
EVOKE,0,0,0,0,0,0,0,0,0,0,0,0
EXACT,0,0,0,0,0,0,0,0,0,0,0,0
EXALT,0,0,0,0,0,0,0,0,0,0,0,0
EXCEL,0,0,0,0,0,0,0,0,0,0,0,0
EXERT,0,0,0,0,0,0,0,0,0,0,0,0
EXILE,0,0,0,0,0,0,0,0,0,0,0,0
EXIST,0,0,0,0,0,0,0,0,0,0,0,0
EXPEL,0,0,0,0,0,0,0,0,0,0,0,0
EXTOL,0,0,0,0,0,0,0,0,0,0,0,0
EXTRA,0,0,0,0,0,0,0,0,0,0,0,0
EXULT,0,0,0,0,0,0,0,0,0,0,0,0
EYING,0,0,0,0,0,0,0,0,0,0,0,0
FABLE,0,0,0,0,0,0,0,0,0,0,0,0
FACET,0,0,0,0,0,0,0,0,0,0,0,0
FAINT,0,0,0,0,0,0,0,0,0,0,0,0
FAIRY,0,0,0,0,0,0,0,0,0,0,0,0
FAITH,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,0,0,0,0,0,0,0,0,0,0,0,0
FANCY,0,0,0,0,0,0,0,0,0,0,0,0
FANNY,0,0,0,0,0,0,0,0,0,0,0,0
FARCE,0,0,0,0,0,0,0,0,0,0,0,0
FATAL,0,0,0,0,0,0,0,0,0,0,0,0
FATTY,0,0,0,0,0,0,0,0,0,0,0,0
FAULT,0,0,0,0,0,0,0,0,0,0,0,0
FAUNA,0,0,0,0,0,0,0,0,0,0,0,0
FAVOR,0,0,0,0,0,0,0,0,0,0,0,0
FEAST,0,0,0,0,0,0,0,0,0,0,0,0
FECAL,0,0,0,0,0,0,0,0,0,0,0,0
FEIGN,0,0,0,0,0,0,0,0,0,0,0,0
FELLA,0,0,0,0,0,0,0,0,0,0,0,0
FELON,0,0,0,0,0,0,0,0,0,0,0,0
FEMME,0,0,0,0,0,0,0,0,0,0,0,0
FEMUR,0,0,0,0,0,0,0,0,0,0,0,0
FENCE,0,0,0,0,0,0,0,0,0,0,0,0
FERAL,0,0,0,0,0,0,0,0,0,0,0,0
FERRY,0,0,0,0,0,0,0,0,0,0,0,0
FETAL,0,0,0,0,0,0,0,0,0,0,0,0
FETCH,0,0,0,0,0,0,0,0,0,0,0,0
FETID,0,0,0,0,0,0,0,0,0,0,0,0
FETUS,0,0,0,0,0,0,0,0,0,0,0,0
FEVER,0,0,0,0,0,0,0,0,0,0,0,0
FEWER,0,0,0,0,0,0,0,0,0,0,0,0
FIBER,0,0,0,0,0,0,0,0,0,0,0,0
FICUS,0,0,0,0,0,0,0,0,0,0,0,0
FIELD,0,0,0,0,0,0,0,0,0,0,0,0
FIEND,0,0,0,0,0,0,0,0,0,0,0,0
FIERY,0,0,0,0,0,0,0,0,0,0,0,0
FIFTH,0,0,0,0,0,0,0,0,0,0,0,0
FIFTY,0,0,0,0,0,0,0,0,0,0,0,0
FIGHT,0,0,0,0,0,0,0,0,0,0,0,0
FILER,0,0,0,0,0,0,0,0,0,0,0,0
FILET,0,0,0,0,0,0,0,0,0,0,0,0
FILLY,0,0,0,0,0,0,0,0,0,0,0,0
FILMY,0,0,0,0,0,0,0,0,0,0,0,0
FILTH,0,0,0,0,0,0,0,0,0,0,0,0
FINAL,0,0,0,0,0,0,0,0,0,0,0,0
FINCH,0,0,0,0,0,0,0,0,0,0,0,0
FINER,0,0,0,0,0,0,0,0,0,0,0,0
FIRST,0,0,0,0,0,0,0,0,0,0,0,0
FISHY,0,0,0,0,0,0,0,0,0,0,0,0
FIXER,0,0,0,0,0,0,0,0,0,0,0,0
FIZZY,0,0,0,0,0,0,0,0,0,0,0,0
FJORD,0,0,0,0,0,0,0,0,0,0,0,0
FLACK,0,0,0,0,0,0,0,0,0,0,0,0
FLAIL,0,0,0,0,0,0,0,0,0,0,0,0
FLAIR,0,0,0,0,0,0,0,0,0,0,0,0
FLAKE,0,0,0,0,0,0,0,0,0,0,0,0
FLAKY,0,0,0,0,0,0,0,0,0,0,0,0
FLAME,0,0,0,0,0,0,0,0,0,0,0,0
FLANK,0,0,0,0,0,0,0,0,0,0,0,0
FLARE,0,0,0,0,0,0,0,0,0,0,0,0
FLASH,0,0,0,0,0,0,0,0,0,0,0,0
FLASK,0,0,0,0,0,0,0,0,0,0,0,0
FLECK,0,0,0,0,0,0,0,0,0,0,0,0
FLEET,0,0,0,0,0,0,0,0,0,0,0,0
FLESH,0,0,0,0,0,0,0,0,0,0,0,0
FLICK,0,0,0,0,0,0,0,0,0,0,0,0
FLIER,0,0,0,0,0,0,0,0,0,0,0,0
FLING,0,0,0,0,0,0,0,0,0,0,0,0
FLINT,0,0,0,0,0,0,0,0,0,0,0,0
FLIRT,0,0,0,0,0,0,0,0,0,0,0,0
FLOAT,0,0,0,0,0,0,0,0,0,0,0,0
FLOCK,0,0,0,0,0,0,0,0,0,0,0,0
FLOOD,0,0,0,0,0,0,0,0,0,0,0,0
FLOOR,0,0,0,0,0,0,0,0,0,0,0,0
FLORA,0,0,0,0,0,0,0,0,0,0,0,0
FLOSS,0,0,0,0,0,0,0,0,0,0,0,0
FLOUR,0,0,0,0,0,0,0,0,0,0,0,0
FLOUT,0,0,0,0,0,0,0,0,0,0,0,0
FLOWN,0,0,0,0,0,0,0,0,0,0,0,0
FLUFF,0,0,0,0,0,0,0,0,0,0,0,0
FLUID,0,0,0,0,0,0,0,0,0,0,0,0
FLUKE,0,0,0,0,0,0,0,0,0,0,0,0
FLUME,0,0,0,0,0,0,0,0,0,0,0,0
FLUNG,0,0,0,0,0,0,0,0,0,0,0,0
FLUNK,0,0,0,0,0,0,0,0,0,0,0,0
FLUSH,0,0,0,0,0,0,0,0,0,0,0,0
FLUTE,0,0,0,0,0,0,0,0,0,0,0,0
FLYER,0,0,0,0,0,0,0,0,0,0,0,0
FOAMY,0,0,0,0,0,0,0,0,0,0,0,0
FOCAL,0,0,0,0,0,0,0,0,0,0,0,0
FOCUS,0,0,0,0,0,0,0,0,0,0,0,0
FOGGY,0,0,0,0,0,0,0,0,0,0,0,0
FOIST,0,0,0,0,0,0,0,0,0,0,0,0
FOLIO,0,0,0,0,0,0,0,0,0,0,0,0
FOLLY,0,0,0,0,0,0,0,0,0,0,0,0
FORAY,0,0,0,0,0,0,0,0,0,0,0,0
FORCE,0,0,0,0,0,0,0,0,0,0,0,0
FORGE,0,0,0,0,0,0,0,0,0,0,0,0
FORGO,0,0,0,0,0,0,0,0,0,0,0,0
FORTE,0,0,0,0,0,0,0,0,0,0,0,0
FORTH,0,0,0,0,0,0,0,0,0,0,0,0
FORTY,0,0,0,0,0,0,0,0,0,0,0,0
FORUM,0,0,0,0,0,0,0,0,0,0,0,0
FOUND,0,0,0,0,0,0,0,0,0,0,0,0
FOYER,0,0,0,0,0,0,0,0,0,0,0,0
FRAIL,0,0,0,0,0,0,0,0,0,0,0,0
FRAME,0,0,0,0,0,0,0,0,0,0,0,0
FRANK,0,0,0,0,0,0,0,0,0,0,0,0
FRAUD,0,0,0,0,0,0,0,0,0,0,0,0
FREAK,0,0,0,0,0,0,0,0,0,0,0,0
FREED,0,0,0,0,0,0,0,0,0,0,0,0
FREER,0,0,0,0,0,0,0,0,0,0,0,0
FRESH,0,0,0,0,0,0,0,0,0,0,0,0
FRIAR,0,0,0,0,0,0,0,0,0,0,0,0
FRIED,0,0,0,0,0,0,0,0,0,0,0,0
FRILL,0,0,0,0,0,0,0,0,0,0,0,0
FRISK,0,0,0,0,0,0,0,0,0,0,0,0
FRITZ,0,0,0,0,0,0,0,0,0,0,0,0
FROCK,0,0,0,0,0,0,0,0,0,0,0,0
FROND,0,0,0,0,0,0,0,0,0,0,0,0
FRONT,0,0,0,0,0,0,0,0,0,0,0,0
FROST,0,0,0,0,0,0,0,0,0,0,0,0
FROTH,0,0,0,0,0,0,0,0,0,0,0,0
FROWN,0,0,0,0,0,0,0,0,0,0,0,0
FROZE,0,0,0,0,0,0,0,0,0,0,0,0
FRUIT,0,0,0,0,0,0,0,0,0,0,0,0
FUDGE,0,0,0,0,0,0,0,0,0,0,0,0
FUGUE,0,0,0,0,0,0,0,0,0,0,0,0
FULLY,0,0,0,0,0,0,0,0,0,0,0,0
FUNGI,0,0,0,0,0,0,0,0,0,0,0,0
FUNKY,0,0,0,0,0,0,0,0,0,0,0,0
FUNNY,0,0,0,0,0,0,0,0,0,0,0,0
FUROR,0,0,0,0,0,0,0,0,0,0,0,0
FURRY,0,0,0,0,0,0,0,0,0,0,0,0
FUSSY,0,0,0,0,0,0,0,0,0,0,0,0
FUZZY,0,0,0,0,0,0,0,0,0,0,0,0
GAFFE,0,0,0,0,0,0,0,0,0,0,0,0
GAILY,0,0,0,0,0,0,0,0,0,0,0,0
GAMER,0,0,0,0,0,0,0,0,0,0,0,0
GAMMA,0,0,0,0,0,0,0,0,0,0,0,0
GAMUT,0,0,0,0,0,0,0,0,0,0,0,0
GASSY,0,0,0,0,0,0,0,0,0,0,0,0
GAUDY,0,0,0,0,0,0,0,0,0,0,0,0
GAUGE,0,0,0,0,0,0,0,0,0,0,0,0
GAUNT,0,0,0,0,0,0,0,0,0,0,0,0
GAUZE,0,0,0,0,0,0,0,0,0,0,0,0
GAVEL,0,0,0,0,0,0,0,0,0,0,0,0
GAWKY,0,0,0,0,0,0,0,0,0,0,0,0
GAYER,0,0,0,0,0,0,0,0,0,0,0,0
GAYLY,0,0,0,0,0,0,0,0,0,0,0,0
GAZER,0,0,0,0,0,0,0,0,0,0,0,0
GECKO,0,0,0,0,0,0,0,0,0,0,0,0
GEEKY,0,0,0,0,0,0,0,0,0,0,0,0
GEESE,0,0,0,0,0,0,0,0,0,0,0,0
GENIE,0,0,0,0,0,0,0,0,0,0,0,0
GENRE,0,0,0,0,0,0,0,0,0,0,0,0
GHOST,0,0,0,0,0,0,0,0,0,0,0,0
GHOUL,0,0,0,0,0,0,0,0,0,0,0,0
GIANT,0,0,0,0,0,0,0,0,0,0,0,0
GIDDY,0,0,0,0,0,0,0,0,0,0,0,0
GIPSY,0,0,0,0,0,0,0,0,0,0,0,0
GIRLY,0,0,0,0,0,0,0,0,0,0,0,0
GIRTH,0,0,0,0,0,0,0,0,0,0,0,0
GIVEN,0,0,0,0,0,0,0,0,0,0,0,0
GIVER,0,0,0,0,0,0,0,0,0,0,0,0
GLADE,0,0,0,0,0,0,0,0,0,0,0,0
GLAND,0,0,0,0,0,0,0,0,0,0,0,0
GLARE,0,0,0,0,0,0,0,0,0,0,0,0
GLASS,0,0,0,0,0,0,0,0,0,0,0,0
GLAZE,0,0,0,0,0,0,0,0,0,0,0,0
GLEAM,0,0,0,0,0,0,0,0,0,0,0,0
GLEAN,0,0,0,0,0,0,0,0,0,0,0,0
GLIDE,0,0,0,0,0,0,0,0,0,0,0,0
GLINT,0,0,0,0,0,0,0,0,0,0,0,0
GLOAT,0,0,0,0,0,0,0,0,0,0,0,0
GLOBE,0,0,0,0,0,0,0,0,0,0,0,0
GLOOM,0,0,0,0,0,0,0,0,0,0,0,0
GLORY,0,0,0,0,0,0,0,0,0,0,0,0
GLOSS,0,0,0,0,0,0,0,0,0,0,0,0
GLOVE,0,0,0,0,0,0,0,0,0,0,0,0
GLYPH,0,0,0,0,0,0,0,0,0,0,0,0
GNASH,0,0,0,0,0,0,0,0,0,0,0,0
GNOME,0,0,0,0,0,0,0,0,0,0,0,0
GODLY,0,0,0,0,0,0,0,0,0,0,0,0
GOING,0,0,0,0,0,0,0,0,0,0,0,0
GOLEM,0,0,0,0,0,0,0,0,0,0,0,0
GOLLY,0,0,0,0,0,0,0,0,0,0,0,0
GONAD,0,0,0,0,0,0,0,0,0,0,0,0
GONER,0,0,0,0,0,0,0,0,0,0,0,0
GOODY,0,0,0,0,0,0,0,0,0,0,0,0
GOOEY,0,0,0,0,0,0,0,0,0,0,0,0
GOOFY,0,0,0,0,0,0,0,0,0,0,0,0
GOOSE,0,0,0,0,0,0,0,0,0,0,0,0
GORGE,0,0,0,0,0,0,0,0,0,0,0,0
GOUGE,0,0,0,0,0,0,0,0,0,0,0,0
GOURD,0,0,0,0,0,0,0,0,0,0,0,0
GRACE,0,0,0,0,0,0,0,0,0,0,0,0
GRADE,0,0,0,0,0,0,0,0,0,0,0,0
GRAFT,0,0,0,0,0,0,0,0,0,0,0,0
GRAIL,0,0,0,0,0,0,0,0,0,0,0,0
GRAIN,0,0,0,0,0,0,0,0,0,0,0,0
GRAND,0,0,0,0,0,0,0,0,0,0,0,0
GRANT,0,0,0,0,0,0,0,0,0,0,0,0
GRAPE,0,0,0,0,0,0,0,0,0,0,0,0
GRAPH,0,0,0,0,0,0,0,0,0,0,0,0
GRASP,0,0,0,0,0,0,0,0,0,0,0,0
GRASS,0,0,0,0,0,0,0,0,0,0,0,0
GRATE,0,0,0,0,0,0,0,0,0,0,0,0
GRAVE,0,0,0,0,0,0,0,0,0,0,0,0
GRAVY,0,0,0,0,0,0,0,0,0,0,0,0
GRAZE,0,0,0,0,0,0,0,0,0,0,0,0
GREAT,0,0,0,0,0,0,0,0,0,0,0,0
GREED,0,0,0,0,0,0,0,0,0,0,0,0
GREEN,0,0,0,0,0,0,0,0,0,0,0,0
GREET,0,0,0,0,0,0,0,0,0,0,0,0
GRIEF,0,0,0,0,0,0,0,0,0,0,0,0
GRILL,0,0,0,0,0,0,0,0,0,0,0,0
GRIME,0,0,0,0,0,0,0,0,0,0,0,0
GRIMY,0,0,0,0,0,0,0,0,0,0,0,0
GRIND,0,0,0,0,0,0,0,0,0,0,0,0
GRIPE,0,0,0,0,0,0,0,0,0,0,0,0
GROAN,0,0,0,0,0,0,0,0,0,0,0,0
GROIN,0,0,0,0,0,0,0,0,0,0,0,0
GROOM,0,0,0,0,0,0,0,0,0,0,0,0
GROPE,0,0,0,0,0,0,0,0,0,0,0,0
GROSS,0,0,0,0,0,0,0,0,0,0,0,0
GROUP,0,0,0,0,0,0,0,0,0,0,0,0
GROUT,0,0,0,0,0,0,0,0,0,0,0,0
GROVE,0,0,0,0,0,0,0,0,0,0,0,0
GROWL,0,0,0,0,0,0,0,0,0,0,0,0
GROWN,0,0,0,0,0,0,0,0,0,0,0,0
GRUEL,0,0,0,0,0,0,0,0,0,0,0,0
GRUFF,0,0,0,0,0,0,0,0,0,0,0,0
GRUNT,0,0,0,0,0,0,0,0,0,0,0,0
GUARD,0,0,0,0,0,0,0,0,0,0,0,0
GUAVA,0,0,0,0,0,0,0,0,0,0,0,0
GUESS,0,0,0,0,0,0,0,0,0,0,0,0
GUEST,0,0,0,0,0,0,0,0,0,0,0,0
GUIDE,0,0,0,0,0,0,0,0,0,0,0,0
GUILD,0,0,0,0,0,0,0,0,0,0,0,0
GUILE,0,0,0,0,0,0,0,0,0,0,0,0
GUILT,0,0,0,0,0,0,0,0,0,0,0,0
GUISE,0,0,0,0,0,0,0,0,0,0,0,0
GULCH,0,0,0,0,0,0,0,0,0,0,0,0
GULLY,0,0,0,0,0,0,0,0,0,0,0,0
GUMBO,0,0,0,0,0,0,0,0,0,0,0,0
GUMMY,0,0,0,0,0,0,0,0,0,0,0,0
GUPPY,0,0,0,0,0,0,0,0,0,0,0,0
GUSTO,0,0,0,0,0,0,0,0,0,0,0,0
GUSTY,0,0,0,0,0,0,0,0,0,0,0,0
GYPSY,0,0,0,0,0,0,0,0,0,0,0,0
HABIT,0,0,0,0,0,0,0,0,0,0,0,0
HAIRY,0,0,0,0,0,0,0,0,0,0,0,0
HALVE,0,0,0,0,0,0,0,0,0,0,0,0
HANDY,0,0,0,0,0,0,0,0,0,0,0,0
HAPPY,0,0,0,0,0,0,0,0,0,0,0,0
HARDY,0,0,0,0,0,0,0,0,0,0,0,0
HAREM,0,0,0,0,0,0,0,0,0,0,0,0
HARPY,0,0,0,0,0,0,0,0,0,0,0,0
